node_id	best_path
E115_Stromal_cells	E115_Stromal_cells,E105_Stromal_cells,E95_Stromal_cells,E85_Paraxial_mesoderm_B,E825_Paraxial_mesoderm_B,E8_Paraxial_mesoderm_B,E775_Paraxial_mesoderm_B,E75_Paraxial_mesoderm_B,E725_Nascent_mesoderm,E7_Nascent_mesoderm,E675_Nascent_mesoderm,E65_Primitive_Streak,E625_Epiblast
E125_Branchial_arch_epithelium	E125_Branchial_arch_epithelium,E115_Branchial_arch_epithelium,E105_Branchial_arch_epithelium,E95_Branchial_arch_epithelium,E85_Placodal_area,E825_Surface_ectoderm,E8_Surface_ectoderm,E775_Surface_ectoderm,E75_Surface_ectoderm,E725_Primitive_Streak,E7_Primitive_Streak,E675_Primitive_Streak,E65_Primitive_Streak,E625_Epiblast
E8_Surface_ectoderm	E8_Surface_ectoderm,E775_Surface_ectoderm,E75_Surface_ectoderm,E725_Primitive_Streak,E7_Primitive_Streak,E675_Primitive_Streak,E65_Primitive_Streak,E625_Epiblast
E105_Renal_epithelium	E105_Renal_epithelium,E95_Renal_epithelium,E85_Intermediate_mesoderm,E825_Intermediate_mesoderm,E8_Intermediate_mesoderm,E775_Intermediate_mesoderm,E75_Nascent_mesoderm,E725_Nascent_mesoderm,E7_Nascent_mesoderm,E675_Nascent_mesoderm,E65_Primitive_Streak,E625_Epiblast
E115_Osteoblast_prog_A	E115_Osteoblast_prog_A,E105_Osteoblast_prog_A,E95_Osteoblast_prog_A,E85_Neural_crest,E825_Neural_crest,E8_Rostral_neurectoderm,E775_Rostral_neurectoderm,E75_Rostral_neurectoderm,E725_Epiblast,E7_Epiblast,E675_Epiblast,E65_Epiblast,E625_Epiblast
E135_Radial_glia	E135_Radial_glia,E125_Radial_glia,E115_Radial_glia,E105_Radial_glia,E95_Radial_glia,E85_Spinal_cord,E825_Spinal_cord,E8_Caudal_neurectoderm,E775_Caudal_neurectoderm,E75_Rostral_neurectoderm,E725_Epiblast,E7_Epiblast,E675_Epiblast,E65_Epiblast,E625_Epiblast
E125_Epidermis	E125_Epidermis,E115_Epidermis,E105_Epidermis,E95_Epidermis,E85_Epidermis,E825_Surface_ectoderm,E8_Surface_ectoderm,E775_Surface_ectoderm,E75_Surface_ectoderm,E725_Primitive_Streak,E7_Primitive_Streak,E675_Primitive_Streak,E65_Primitive_Streak,E625_Epiblast
E125_Excitatory_neurons	E125_Excitatory_neurons,E115_Postmitotic_premature_neurons,E105_Postmitotic_premature_neurons,E95_Neuron_prog,E85_Hindbrain,E825_Hindbrain,E8_Rostral_neurectoderm,E775_Rostral_neurectoderm,E75_Rostral_neurectoderm,E725_Epiblast,E7_Epiblast,E675_Epiblast,E65_Epiblast,E625_Epiblast
E775_Def_endoderm	E775_Def_endoderm,E75_Def_endoderm,E725_Def_endoderm,E7_Anterior_Primitive_Streak,E675_Primitive_Streak,E65_Primitive_Streak,E625_Epiblast
E135_Megakaryocytes	E135_Megakaryocytes,E125_Megakaryocytes,E115_Megakaryocytes,E105_Megakaryocytes,E95_Blood_prog,E85_Blood_prog,E825_Blood_prog,E8_Blood_prog,E775_Blood_prog,E75_Blood_prog,E725_Blood_prog,E7_Haematoendothelial_prog,E675_Nascent_mesoderm,E65_Primitive_Streak,E625_Epiblast
E125_Granule_neurons	E125_Granule_neurons,E115_Granule_neurons,E105_Granule_neurons,E95_Neuron_prog,E85_Hindbrain,E825_Hindbrain,E8_Rostral_neurectoderm,E775_Rostral_neurectoderm,E75_Rostral_neurectoderm,E725_Epiblast,E7_Epiblast,E675_Epiblast,E65_Epiblast,E625_Epiblast
E775_Splanchnic_mesoderm	E775_Splanchnic_mesoderm,E75_Splanchnic_mesoderm,E725_Nascent_mesoderm,E7_Nascent_mesoderm,E675_Nascent_mesoderm,E65_Primitive_Streak,E625_Epiblast
E135_Endothelium	E135_Endothelium,E125_Endothelium,E115_Endothelium,E105_Endothelium,E95_Endothelium,E85_Endothelium,E825_Endothelium,E8_Endothelium,E775_Endothelium,E75_Haematoendothelial_prog,E725_Haematoendothelial_prog,E7_Haematoendothelial_prog,E675_Nascent_mesoderm,E65_Primitive_Streak,E625_Epiblast
E75_Primitive_Streak	E75_Primitive_Streak,E725_Primitive_Streak,E7_Primitive_Streak,E675_Primitive_Streak,E65_Primitive_Streak,E625_Epiblast
E115_Skeletal_muscle_prog	E115_Skeletal_muscle_prog,E105_Skeletal_muscle_prog,E95_Skeletal_muscle_prog,E85_Paraxial_mesoderm_A,E825_Paraxial_mesoderm_A,E8_Paraxial_mesoderm_A,E775_Paraxial_mesoderm_A,E75_Paraxial_mesoderm_A,E725_Nascent_mesoderm,E7_Nascent_mesoderm,E675_Nascent_mesoderm,E65_Primitive_Streak,E625_Epiblast
E8_Primitive_erythroid	E8_Primitive_erythroid,E775_Primitive_erythroid,E75_Blood_prog,E725_Blood_prog,E7_Haematoendothelial_prog,E675_Nascent_mesoderm,E65_Primitive_Streak,E625_Epiblast
E135_Inhibitory_neurons	E135_Inhibitory_neurons,E125_Inhibitory_neurons,E115_Inhibitory_neuron_prog,E105_Inhibitory_neuron_prog,E95_Neuron_prog,E85_Hindbrain,E825_Hindbrain,E8_Rostral_neurectoderm,E775_Rostral_neurectoderm,E75_Rostral_neurectoderm,E725_Epiblast,E7_Epiblast,E675_Epiblast,E65_Epiblast,E625_Epiblast
E135_Renal_epithelium	E135_Renal_epithelium,E125_Renal_epithelium,E115_Renal_epithelium,E105_Renal_epithelium,E95_Renal_epithelium,E85_Intermediate_mesoderm,E825_Intermediate_mesoderm,E8_Intermediate_mesoderm,E775_Intermediate_mesoderm,E75_Nascent_mesoderm,E725_Nascent_mesoderm,E7_Nascent_mesoderm,E675_Nascent_mesoderm,E65_Primitive_Streak,E625_Epiblast
E105_Branchial_arch_epithelium	E105_Branchial_arch_epithelium,E95_Branchial_arch_epithelium,E85_Placodal_area,E825_Surface_ectoderm,E8_Surface_ectoderm,E775_Surface_ectoderm,E75_Surface_ectoderm,E725_Primitive_Streak,E7_Primitive_Streak,E675_Primitive_Streak,E65_Primitive_Streak,E625_Epiblast
E135_Isthmic_organizer_cells	E135_Isthmic_organizer_cells,E125_Isthmic_organizer_cells,E115_Isthmic_organizer_cells,E105_Isthmic_organizer_cells,E95_Isthmic_organizer_cells,E85_Forebrain_Midbrain,E825_Forebrain_Midbrain,E8_Rostral_neurectoderm,E775_Rostral_neurectoderm,E75_Rostral_neurectoderm,E725_Epiblast,E7_Epiblast,E675_Epiblast,E65_Epiblast,E625_Epiblast
E775_Primitive_erythroid	E775_Primitive_erythroid,E75_Blood_prog,E725_Blood_prog,E7_Haematoendothelial_prog,E675_Nascent_mesoderm,E65_Primitive_Streak,E625_Epiblast
E75_Somatic_mesoderm	E75_Somatic_mesoderm,E725_Somatic_mesoderm,E7_Mixed_mesoderm,E675_Nascent_mesoderm,E65_Primitive_Streak,E625_Epiblast
E125_Neuron_prog	E125_Neuron_prog,E115_Neuron_prog,E105_Neuron_prog,E95_Neuron_prog,E85_Hindbrain,E825_Hindbrain,E8_Rostral_neurectoderm,E775_Rostral_neurectoderm,E75_Rostral_neurectoderm,E725_Epiblast,E7_Epiblast,E675_Epiblast,E65_Epiblast,E625_Epiblast
E105_Osteoblast_prog_B	E105_Osteoblast_prog_B,E95_Osteoblast_prog_B,E85_Neural_crest,E825_Neural_crest,E8_Rostral_neurectoderm,E775_Rostral_neurectoderm,E75_Rostral_neurectoderm,E725_Epiblast,E7_Epiblast,E675_Epiblast,E65_Epiblast,E625_Epiblast
E105_Hindbrain	E105_Hindbrain,E95_Hindbrain,E85_Hindbrain,E825_Hindbrain,E8_Rostral_neurectoderm,E775_Rostral_neurectoderm,E75_Rostral_neurectoderm,E725_Epiblast,E7_Epiblast,E675_Epiblast,E65_Epiblast,E625_Epiblast
E125_Ependymal_cell	E125_Ependymal_cell,E115_Ependymal_cell,E105_Ependymal_cell,E95_Ependymal_cell,E85_Neural_crest,E825_Neural_crest,E8_Rostral_neurectoderm,E775_Rostral_neurectoderm,E75_Rostral_neurectoderm,E725_Epiblast,E7_Epiblast,E675_Epiblast,E65_Epiblast,E625_Epiblast
E125_Olfactory_epithelium	E125_Olfactory_epithelium,E115_Olfactory_epithelium,E105_Olfactory_epithelium,E95_Olfactory_epithelium,E85_Placodal_area,E825_Surface_ectoderm,E8_Surface_ectoderm,E775_Surface_ectoderm,E75_Surface_ectoderm,E725_Primitive_Streak,E7_Primitive_Streak,E675_Primitive_Streak,E65_Primitive_Streak,E625_Epiblast
E115_Inhibitory_neuron_prog	E115_Inhibitory_neuron_prog,E105_Inhibitory_neuron_prog,E95_Neuron_prog,E85_Hindbrain,E825_Hindbrain,E8_Rostral_neurectoderm,E775_Rostral_neurectoderm,E75_Rostral_neurectoderm,E725_Epiblast,E7_Epiblast,E675_Epiblast,E65_Epiblast,E625_Epiblast
E135_Excitatory_neurons	E135_Excitatory_neurons,E125_Excitatory_neurons,E115_Postmitotic_premature_neurons,E105_Postmitotic_premature_neurons,E95_Neuron_prog,E85_Hindbrain,E825_Hindbrain,E8_Rostral_neurectoderm,E775_Rostral_neurectoderm,E75_Rostral_neurectoderm,E725_Epiblast,E7_Epiblast,E675_Epiblast,E65_Epiblast,E625_Epiblast
E8_Gut	E8_Gut,E775_Gut,E75_Def_endoderm,E725_Def_endoderm,E7_Anterior_Primitive_Streak,E675_Primitive_Streak,E65_Primitive_Streak,E625_Epiblast
E825_Spinal_cord	E825_Spinal_cord,E8_Caudal_neurectoderm,E775_Caudal_neurectoderm,E75_Rostral_neurectoderm,E725_Epiblast,E7_Epiblast,E675_Epiblast,E65_Epiblast,E625_Epiblast
E95_Paraxial_mesoderm_B	E95_Paraxial_mesoderm_B,E85_Paraxial_mesoderm_B,E825_Paraxial_mesoderm_B,E8_Paraxial_mesoderm_B,E775_Paraxial_mesoderm_B,E75_Paraxial_mesoderm_B,E725_Nascent_mesoderm,E7_Nascent_mesoderm,E675_Nascent_mesoderm,E65_Primitive_Streak,E625_Epiblast
E95_Foregut_Midgut_Hindgut_epithelium	E95_Foregut_Midgut_Hindgut_epithelium,E85_Gut,E825_Gut,E8_Gut,E775_Gut,E75_Def_endoderm,E725_Def_endoderm,E7_Anterior_Primitive_Streak,E675_Primitive_Streak,E65_Primitive_Streak,E625_Epiblast
E95_Isthmic_organizer_cells	E95_Isthmic_organizer_cells,E85_Forebrain_Midbrain,E825_Forebrain_Midbrain,E8_Rostral_neurectoderm,E775_Rostral_neurectoderm,E75_Rostral_neurectoderm,E725_Epiblast,E7_Epiblast,E675_Epiblast,E65_Epiblast,E625_Epiblast
E115_Retina_epithelium	E115_Retina_epithelium,E105_Retina_epithelium,E95_Branchial_arch_epithelium,E85_Placodal_area,E825_Surface_ectoderm,E8_Surface_ectoderm,E775_Surface_ectoderm,E75_Surface_ectoderm,E725_Primitive_Streak,E7_Primitive_Streak,E675_Primitive_Streak,E65_Primitive_Streak,E625_Epiblast
E775_Cardiomyocytes	E775_Cardiomyocytes,E75_Splanchnic_mesoderm,E725_Nascent_mesoderm,E7_Nascent_mesoderm,E675_Nascent_mesoderm,E65_Primitive_Streak,E625_Epiblast
E105_White_blood_cells	E105_White_blood_cells,E95_Blood_prog,E85_Blood_prog,E825_Blood_prog,E8_Blood_prog,E775_Blood_prog,E75_Blood_prog,E725_Blood_prog,E7_Haematoendothelial_prog,E675_Nascent_mesoderm,E65_Primitive_Streak,E625_Epiblast
E125_Neural_crest	E125_Neural_crest,E115_Neural_crest,E105_Neural_crest,E95_Neural_crest,E85_Neural_crest,E825_Neural_crest,E8_Rostral_neurectoderm,E775_Rostral_neurectoderm,E75_Rostral_neurectoderm,E725_Epiblast,E7_Epiblast,E675_Epiblast,E65_Epiblast,E625_Epiblast
E775_Endothelium	E775_Endothelium,E75_Haematoendothelial_prog,E725_Haematoendothelial_prog,E7_Haematoendothelial_prog,E675_Nascent_mesoderm,E65_Primitive_Streak,E625_Epiblast
E775_Intermediate_mesoderm	E775_Intermediate_mesoderm,E75_Nascent_mesoderm,E725_Nascent_mesoderm,E7_Nascent_mesoderm,E675_Nascent_mesoderm,E65_Primitive_Streak,E625_Epiblast
E115_Renal_epithelium	E115_Renal_epithelium,E105_Renal_epithelium,E95_Renal_epithelium,E85_Intermediate_mesoderm,E825_Intermediate_mesoderm,E8_Intermediate_mesoderm,E775_Intermediate_mesoderm,E75_Nascent_mesoderm,E725_Nascent_mesoderm,E7_Nascent_mesoderm,E675_Nascent_mesoderm,E65_Primitive_Streak,E625_Epiblast
E775_PGC	E775_PGC,E75_PGC,E725_PGC,E7_PGC,E675_Primitive_Streak,E65_Primitive_Streak,E625_Epiblast
E115_Foregut_Midgut_Hindgut_epithelium	E115_Foregut_Midgut_Hindgut_epithelium,E105_Foregut_Midgut_Hindgut_epithelium,E95_Foregut_Midgut_Hindgut_epithelium,E85_Gut,E825_Gut,E8_Gut,E775_Gut,E75_Def_endoderm,E725_Def_endoderm,E7_Anterior_Primitive_Streak,E675_Primitive_Streak,E65_Primitive_Streak,E625_Epiblast
E95_Sensory_neuron	E95_Sensory_neuron,E85_Forebrain_Midbrain,E825_Forebrain_Midbrain,E8_Rostral_neurectoderm,E775_Rostral_neurectoderm,E75_Rostral_neurectoderm,E725_Epiblast,E7_Epiblast,E675_Epiblast,E65_Epiblast,E625_Epiblast
E725_Epiblast	E725_Epiblast,E7_Epiblast,E675_Epiblast,E65_Epiblast,E625_Epiblast
E125_Postmitotic_premature_neurons	E125_Postmitotic_premature_neurons,E115_Postmitotic_premature_neurons,E105_Postmitotic_premature_neurons,E95_Neuron_prog,E85_Hindbrain,E825_Hindbrain,E8_Rostral_neurectoderm,E775_Rostral_neurectoderm,E75_Rostral_neurectoderm,E725_Epiblast,E7_Epiblast,E675_Epiblast,E65_Epiblast,E625_Epiblast
E105_Neural_crest	E105_Neural_crest,E95_Neural_crest,E85_Neural_crest,E825_Neural_crest,E8_Rostral_neurectoderm,E775_Rostral_neurectoderm,E75_Rostral_neurectoderm,E725_Epiblast,E7_Epiblast,E675_Epiblast,E65_Epiblast,E625_Epiblast
E65_Primitive_Streak	E65_Primitive_Streak,E625_Epiblast
E105_ExE_mesoderm	E105_ExE_mesoderm,E95_ExE_mesoderm,E85_ExE_mesoderm,E825_ExE_mesoderm,E8_ExE_mesoderm,E775_ExE_mesoderm,E75_ExE_mesoderm,E725_Mixed_mesoderm,E7_Mixed_mesoderm,E675_Nascent_mesoderm,E65_Primitive_Streak,E625_Epiblast
E135_Neural_crest	E135_Neural_crest,E125_Neural_crest,E115_Neural_crest,E105_Neural_crest,E95_Neural_crest,E85_Neural_crest,E825_Neural_crest,E8_Rostral_neurectoderm,E775_Rostral_neurectoderm,E75_Rostral_neurectoderm,E725_Epiblast,E7_Epiblast,E675_Epiblast,E65_Epiblast,E625_Epiblast
E115_Chondrocyte_prog	E115_Chondrocyte_prog,E105_Chondrocyte_prog,E95_Chondrocyte_prog,E85_Paraxial_mesoderm_A,E825_Paraxial_mesoderm_A,E8_Paraxial_mesoderm_A,E775_Paraxial_mesoderm_A,E75_Paraxial_mesoderm_A,E725_Nascent_mesoderm,E7_Nascent_mesoderm,E675_Nascent_mesoderm,E65_Primitive_Streak,E625_Epiblast
E725_Notochord	E725_Notochord,E7_Anterior_Primitive_Streak,E675_Primitive_Streak,E65_Primitive_Streak,E625_Epiblast
E125_Retina_neuron	E125_Retina_neuron,E115_Retina_neuron,E105_Retina_primordium,E95_Retina_primordium,E85_Forebrain_Midbrain,E825_Forebrain_Midbrain,E8_Rostral_neurectoderm,E775_Rostral_neurectoderm,E75_Rostral_neurectoderm,E725_Epiblast,E7_Epiblast,E675_Epiblast,E65_Epiblast,E625_Epiblast
E125_Notoplate	E125_Notoplate,E115_Notoplate,E105_Notoplate,E95_Notoplate,E85_Hindbrain,E825_Hindbrain,E8_Rostral_neurectoderm,E775_Rostral_neurectoderm,E75_Rostral_neurectoderm,E725_Epiblast,E7_Epiblast,E675_Epiblast,E65_Epiblast,E625_Epiblast
E135_Somatic_mesoderm_B	E135_Somatic_mesoderm_B,E125_Somatic_mesoderm_B,E115_Somatic_mesoderm_B,E105_Somatic_mesoderm_B,E95_Somatic_mesoderm_B,E85_Somatic_mesoderm_B,E825_Somatic_mesoderm_B,E8_Somatic_mesoderm,E775_Somatic_mesoderm,E75_Somatic_mesoderm,E725_Somatic_mesoderm,E7_Mixed_mesoderm,E675_Nascent_mesoderm,E65_Primitive_Streak,E625_Epiblast
E75_Gut	E75_Gut,E725_Def_endoderm,E7_Anterior_Primitive_Streak,E675_Primitive_Streak,E65_Primitive_Streak,E625_Epiblast
E125_Wnt8b_positive_cell	E125_Wnt8b_positive_cell,E115_Wnt8b_positive_cell,E105_Wnt8b_positive_cell_prog,E95_Wnt8b_positive_cell_prog,E85_Forebrain_Midbrain,E825_Forebrain_Midbrain,E8_Rostral_neurectoderm,E775_Rostral_neurectoderm,E75_Rostral_neurectoderm,E725_Epiblast,E7_Epiblast,E675_Epiblast,E65_Epiblast,E625_Epiblast
E115_Hindbrain	E115_Hindbrain,E105_Hindbrain,E95_Hindbrain,E85_Hindbrain,E825_Hindbrain,E8_Rostral_neurectoderm,E775_Rostral_neurectoderm,E75_Rostral_neurectoderm,E725_Epiblast,E7_Epiblast,E675_Epiblast,E65_Epiblast,E625_Epiblast
E825_Hindbrain	E825_Hindbrain,E8_Rostral_neurectoderm,E775_Rostral_neurectoderm,E75_Rostral_neurectoderm,E725_Epiblast,E7_Epiblast,E675_Epiblast,E65_Epiblast,E625_Epiblast
E7_Mixed_mesoderm	E7_Mixed_mesoderm,E675_Nascent_mesoderm,E65_Primitive_Streak,E625_Epiblast
E135_Stromal_cells	E135_Stromal_cells,E125_Stromal_cells,E115_Stromal_cells,E105_Stromal_cells,E95_Stromal_cells,E85_Paraxial_mesoderm_B,E825_Paraxial_mesoderm_B,E8_Paraxial_mesoderm_B,E775_Paraxial_mesoderm_B,E75_Paraxial_mesoderm_B,E725_Nascent_mesoderm,E7_Nascent_mesoderm,E675_Nascent_mesoderm,E65_Primitive_Streak,E625_Epiblast
E135_Connective_tissue_prog	E135_Connective_tissue_prog,E125_Connective_tissue_prog,E115_Connective_tissue_prog,E105_Chondrocyte_prog,E95_Chondrocyte_prog,E85_Paraxial_mesoderm_A,E825_Paraxial_mesoderm_A,E8_Paraxial_mesoderm_A,E775_Paraxial_mesoderm_A,E75_Paraxial_mesoderm_A,E725_Nascent_mesoderm,E7_Nascent_mesoderm,E675_Nascent_mesoderm,E65_Primitive_Streak,E625_Epiblast
E775_Caudal_neurectoderm	E775_Caudal_neurectoderm,E75_Rostral_neurectoderm,E725_Epiblast,E7_Epiblast,E675_Epiblast,E65_Epiblast,E625_Epiblast
E115_Hepatocytes	E115_Hepatocytes,E105_Hepatocytes,E95_Hepatocytes,E85_Gut,E825_Gut,E8_Gut,E775_Gut,E75_Def_endoderm,E725_Def_endoderm,E7_Anterior_Primitive_Streak,E675_Primitive_Streak,E65_Primitive_Streak,E625_Epiblast
E115_Early_chondrocyte	E115_Early_chondrocyte,E105_Early_chondrocyte,E95_Chondrocyte_prog,E85_Paraxial_mesoderm_A,E825_Paraxial_mesoderm_A,E8_Paraxial_mesoderm_A,E775_Paraxial_mesoderm_A,E75_Paraxial_mesoderm_A,E725_Nascent_mesoderm,E7_Nascent_mesoderm,E675_Nascent_mesoderm,E65_Primitive_Streak,E625_Epiblast
E115_Inhibitory_interneurons	E115_Inhibitory_interneurons,E105_Inhibitory_interneurons,E95_Neuron_prog,E85_Hindbrain,E825_Hindbrain,E8_Rostral_neurectoderm,E775_Rostral_neurectoderm,E75_Rostral_neurectoderm,E725_Epiblast,E7_Epiblast,E675_Epiblast,E65_Epiblast,E625_Epiblast
E105_Inhibitory_interneurons	E105_Inhibitory_interneurons,E95_Neuron_prog,E85_Hindbrain,E825_Hindbrain,E8_Rostral_neurectoderm,E775_Rostral_neurectoderm,E75_Rostral_neurectoderm,E725_Epiblast,E7_Epiblast,E675_Epiblast,E65_Epiblast,E625_Epiblast
E775_Nascent_mesoderm	E775_Nascent_mesoderm,E75_Nascent_mesoderm,E725_Nascent_mesoderm,E7_Nascent_mesoderm,E675_Nascent_mesoderm,E65_Primitive_Streak,E625_Epiblast
E115_Retina_neuron	E115_Retina_neuron,E105_Retina_primordium,E95_Retina_primordium,E85_Forebrain_Midbrain,E825_Forebrain_Midbrain,E8_Rostral_neurectoderm,E775_Rostral_neurectoderm,E75_Rostral_neurectoderm,E725_Epiblast,E7_Epiblast,E675_Epiblast,E65_Epiblast,E625_Epiblast
E115_Squamous_epithelium	E115_Squamous_epithelium,E105_Epidermis,E95_Epidermis,E85_Epidermis,E825_Surface_ectoderm,E8_Surface_ectoderm,E775_Surface_ectoderm,E75_Surface_ectoderm,E725_Primitive_Streak,E7_Primitive_Streak,E675_Primitive_Streak,E65_Primitive_Streak,E625_Epiblast
E105_Osteoblast_prog_A	E105_Osteoblast_prog_A,E95_Osteoblast_prog_A,E85_Neural_crest,E825_Neural_crest,E8_Rostral_neurectoderm,E775_Rostral_neurectoderm,E75_Rostral_neurectoderm,E725_Epiblast,E7_Epiblast,E675_Epiblast,E65_Epiblast,E625_Epiblast
E825_Splanchnic_mesoderm	E825_Splanchnic_mesoderm,E8_Splanchnic_mesoderm,E775_Splanchnic_mesoderm,E75_Splanchnic_mesoderm,E725_Nascent_mesoderm,E7_Nascent_mesoderm,E675_Nascent_mesoderm,E65_Primitive_Streak,E625_Epiblast
